Iteracion,Temperatura,Fase
37007,0.000000,1
37008,0.000000,1
37009,0.000000,1
37010,0.000000,1
37011,0.000000,1
37012,0.000000,1
37013,0.000000,1
37014,0.000000,1
37015,0.000000,1
37016,0.000000,1
37017,0.000000,1
37018,0.000000,1
37019,0.000000,1
37020,0.000000,1
37021,0.000000,1
37022,0.000000,1
37023,0.000000,1
37024,0.000000,1
37025,0.000000,1
37026,0.000000,1
37027,0.000000,1
37028,0.000000,1
37029,0.000000,1
37030,0.000000,1
37031,0.000000,1
37032,0.000000,1
37033,0.000000,1
37034,0.000000,1
37035,0.000000,1
37036,0.000000,1
37037,0.000000,1
37038,0.000000,1
37039,0.000000,1
37040,0.000000,1
37041,0.000000,1
37042,0.000000,1
37043,0.000000,1
37044,0.000000,1
37045,0.000000,1
37046,0.000000,1
37047,0.000000,1
37048,0.000000,1
37049,0.000000,1
37050,0.000000,1
37051,0.000000,1
37052,0.000000,1
37053,0.000000,1
37054,0.000000,1
37055,0.000000,1
37056,0.000000,1
37057,0.000000,1
37058,0.000000,1
37059,0.000000,1
37060,0.000000,1
37061,0.000000,1
37062,0.000000,1
37063,0.000000,1
37064,0.000000,1
37065,0.000000,1
37066,0.000000,1
37067,0.000000,1
37068,0.000000,1
37069,0.000000,1
37070,0.000000,1
37071,0.000000,1
37072,0.000000,1
37073,0.000000,1
37074,0.000000,1
37075,0.000000,1
37076,0.000000,1
37077,0.000000,1
37078,0.000000,1
37079,0.000000,1
37080,0.000000,1
37081,0.000000,1
37082,0.000000,1
37083,0.000000,1
37084,0.000000,1
37085,0.000000,1
37086,0.000000,1
37087,0.000000,1
37088,0.000000,1
37089,0.000000,1
37090,0.000000,1
37091,0.000000,1
37092,0.000000,1
37093,0.000000,1
37094,0.000000,1
37095,0.000000,1
37096,0.000000,1
37097,0.000000,1
37098,0.000000,1
37099,0.000000,1
37100,0.000000,1
37101,0.000000,1
37102,0.000000,1
37103,0.000000,1
37104,0.000000,1
37105,0.000000,1
37106,0.000000,1
37107,0.000000,1
37108,0.000000,1
37109,0.000000,1
37110,0.000000,1
37111,0.000000,1
37112,0.000000,1
37113,0.000000,1
37114,0.000000,1
37115,0.000000,1
37116,0.000000,1
37117,0.000000,1
37118,0.000000,1
37119,0.000000,1
37120,0.000000,1
37121,0.000000,1
37122,0.000000,1
37123,0.000000,1
37124,0.000000,1
37125,0.000000,1
37126,0.000000,1
37127,0.000000,1
37128,0.000000,1
37129,0.000000,1
37130,0.000000,1
37131,0.000000,1
37132,0.000000,1
37133,0.000000,1
37134,0.000000,1
37135,0.000000,1
37136,0.000000,1
37137,0.000000,1
37138,0.000000,1
37139,0.000000,1
37140,0.000000,1
37141,0.000000,1
37142,0.000000,1
37143,0.000000,1
37144,0.000000,1
37145,0.000000,1
37146,0.000000,1
37147,0.000000,1
37148,0.000000,1
37149,0.000000,1
37150,0.000000,1
37151,0.000000,1
37152,0.000000,1
37153,0.000000,1
37154,0.000000,1
37155,0.000000,1
37156,0.000000,1
37157,0.000000,1
37158,0.000000,1
37159,0.000000,1
37160,0.000000,1
37161,0.000000,1
37162,0.000000,1
37163,0.000000,1
37164,0.000000,1
37165,0.000000,1
37166,0.000000,1
37167,0.000000,1
37168,0.000000,1
37169,0.000000,1
37170,0.000000,1
37171,0.000000,1
37172,0.000000,1
37173,0.000000,1
37174,0.000000,1
37175,0.000000,1
37176,0.000000,1
37177,0.000000,1
37178,0.000000,1
37179,0.000000,1
37180,0.000000,1
37181,0.000000,1
37182,0.000000,1
37183,0.000000,1
37184,0.000000,1
37185,0.000000,1
37186,0.000000,1
37187,0.000000,1
37188,0.000000,1
37189,0.000000,1
37190,0.000000,1
37191,0.000000,1
37192,0.000000,1
37193,0.000000,1
37194,0.000000,1
37195,0.000000,1
37196,0.000000,1
37197,0.000000,1
37198,0.000000,1
37199,0.000000,1
37200,0.000000,1
37201,0.000000,1
37202,0.000000,1
37203,0.000000,1
37204,0.000000,1
37205,0.000000,1
37206,0.000000,1
37207,0.000000,1
37208,0.000000,1
37209,0.000000,1
37210,0.000000,1
37211,0.000000,1
37212,0.000000,1
37213,0.000000,1
37214,0.000000,1
37215,0.000000,1
37216,0.000000,1
37217,0.000000,1
37218,0.000000,1
37219,0.000000,1
37220,0.000000,1
37221,0.000000,1
37222,0.000000,1
37223,0.000000,1
37224,0.000000,1
37225,0.000000,1
37226,0.000000,1
37227,0.000000,1
37228,0.000000,1
37229,0.000000,1
37230,0.000000,1
37231,0.000000,1
37232,0.000000,1
37233,0.000000,1
37234,0.000000,1
37235,0.000000,1
37236,0.000000,1
37237,0.000000,1
37238,0.000000,1
37239,0.000000,1
37240,0.000000,1
37241,0.000000,1
37242,0.000000,1
37243,0.000000,1
37244,0.000000,1
37245,0.000000,1
37246,0.000000,1
37247,0.000000,1
37248,0.000000,1
37249,0.000000,1
37250,0.000000,1
37251,0.000000,1
37252,0.000000,1
37253,0.000000,1
37254,0.000000,1
37255,0.000000,1
37256,0.000000,1
37257,0.000000,1
37258,0.000000,1
37259,0.000000,1
37260,0.000000,1
37261,0.000000,1
37262,0.000000,1
37263,0.000000,1
37264,0.000000,1
37265,0.000000,1
37266,0.000000,1
37267,0.000000,1
37268,0.000000,1
37269,0.000000,1
37270,0.000000,1
37271,0.000000,1
37272,0.000000,1
37273,0.000000,1
37274,0.000000,1
37275,0.000000,1
37276,0.000000,1
37277,0.000000,1
37278,0.000000,1
37279,0.000000,1
37280,0.000000,1
37281,0.000000,1
37282,0.000000,1
37283,0.000000,1
37284,0.000000,1
37285,0.000000,1
37286,0.000000,1
37287,0.000000,1
37288,0.000000,1
37289,0.000000,1
37290,0.000000,1
37291,0.000000,1
37292,0.000000,1
37293,0.000000,1
37294,0.000000,1
37295,0.000000,1
37296,0.000000,1
37297,0.000000,1
37298,0.000000,1
37299,0.000000,1
37300,0.000000,1
37301,0.000000,1
37302,0.000000,1
37303,0.000000,1
37304,0.000000,1
37305,0.000000,1
37306,0.000000,1
37307,0.000000,1
37308,0.000000,1
37309,0.000000,1
37310,0.000000,1
37311,0.000000,1
37312,0.000000,1
37313,0.000000,1
37314,0.000000,1
37315,0.000000,1
37316,0.000000,1
37317,0.000000,1
37318,0.000000,1
37319,0.000000,1
37320,0.000000,1
37321,0.000000,1
37322,0.000000,1
37323,0.000000,1
37324,0.000000,1
37325,0.000000,1
37326,0.000000,1
37327,0.000000,1
37328,0.000000,1
37329,0.000000,1
37330,0.000000,1
37331,0.000000,1
37332,0.000000,1
37333,0.000000,1
37334,0.000000,1
37335,0.000000,1
37336,0.000000,1
37337,0.000000,1
37338,0.000000,1
37339,0.000000,1
37340,0.000000,1
37341,0.000000,1
37342,0.000000,1
37343,0.000000,1
37344,0.000000,1
37345,0.000000,1
37346,0.000000,1
37347,0.000000,1
37348,0.000000,1
37349,0.000000,1
37350,0.000000,1
37351,0.000000,1
37352,0.000000,1
37353,0.000000,1
37354,0.000000,1
37355,0.000000,1
37356,0.000000,1
37357,0.000000,1
37358,0.000000,1
37359,0.000000,1
37360,0.000000,1
37361,0.000000,1
37362,0.000000,1
37363,0.000000,1
37364,0.000000,1
37365,0.000000,1
37366,0.000000,1
37367,0.000000,1
37368,0.000000,1
37369,0.000000,1
37370,0.000000,1
37371,0.000000,1
37372,0.000000,1
37373,0.000000,1
37374,0.000000,1
37375,0.000000,1
37376,0.000000,1
37377,0.000000,1
37378,0.000000,1
37379,0.000000,1
37380,0.000000,1
37381,0.000000,1
37382,0.000000,1
37383,0.000000,1
37384,0.000000,1
37385,0.000000,1
37386,0.000000,1
37387,0.000000,1
37388,0.000000,1
37389,0.000000,1
37390,0.000000,1
37391,0.000000,1
37392,0.000000,1
37393,0.000000,1
37394,0.000000,1
37395,0.000000,1
37396,0.000000,1
37397,0.000000,1
37398,0.000000,1
37399,0.000000,1
37400,0.000000,1
37401,0.000000,1
37402,0.000000,1
37403,0.000000,1
37404,0.000000,1
37405,0.000000,1
37406,0.000000,1
37407,0.000000,1
37408,0.000000,1
37409,0.000000,1
37410,0.000000,1
37411,0.000000,1
37412,0.000000,1
37413,0.000000,1
37414,0.000000,1
37415,0.000000,1
37416,0.000000,1
37417,0.000000,1
37418,0.000000,1
37419,0.000000,1
37420,0.000000,1
37421,0.000000,1
37422,0.000000,1
37423,0.000000,1
37424,0.000000,1
37425,0.000000,1
37426,0.000000,1
37427,0.000000,1
37428,0.000000,1
37429,0.000000,1
37430,0.000000,1
37431,0.000000,1
37432,0.000000,1
37433,0.000000,1
37434,0.000000,1
37435,0.000000,1
37436,0.000000,1
37437,0.000000,1
37438,0.000000,1
37439,0.000000,1
37440,0.000000,1
37441,0.000000,1
37442,0.000000,1
37443,0.000000,1
37444,0.000000,1
37445,0.000000,1
37446,0.000000,1
37447,0.000000,1
37448,0.000000,1
37449,0.000000,1
37450,0.000000,1
37451,0.000000,1
37452,0.000000,1
37453,0.000000,1
37454,0.000000,1
37455,0.000000,1
37456,0.000000,1
37457,0.000000,1
37458,0.000000,1
37459,0.000000,1
37460,0.000000,1
37461,0.000000,1
37462,0.000000,1
37463,0.000000,1
37464,0.000000,1
37465,0.000000,1
37466,0.000000,1
37467,0.000000,1
37468,0.000000,1
37469,0.000000,1
37470,0.000000,1
37471,0.000000,1
37472,0.000000,1
37473,0.000000,1
37474,0.000000,1
37475,0.000000,1
37476,0.000000,1
37477,0.000000,1
37478,0.000000,1
37479,0.000000,1
37480,0.000000,1
37481,0.000000,1
37482,0.000000,1
37483,0.000000,1
37484,0.000000,1
37485,0.000000,1
37486,0.000000,1
37487,0.000000,1
37488,0.000000,1
37489,0.000000,1
37490,0.000000,1
37491,0.000000,1
37492,0.000000,1
37493,0.000000,1
37494,0.000000,1
37495,0.000000,1
37496,0.000000,1
37497,0.000000,1
37498,0.000000,1
37499,0.000000,1
37500,0.000000,1
37501,0.000000,1
37502,0.000000,1
37503,0.000000,1
37504,0.000000,1
37505,0.000000,1
37506,0.000000,1
37507,0.000000,1
37508,0.000000,1
37509,0.000000,1
37510,0.000000,1
37511,0.000000,1
37512,0.000000,1
37513,0.000000,1
37514,0.000000,1
37515,0.000000,1
37516,0.000000,1
37517,0.000000,1
37518,0.000000,1
37519,0.000000,1
37520,0.000000,1
37521,0.000000,1
37522,0.000000,1
37523,0.000000,1
37524,0.000000,1
37525,0.000000,1
37526,0.000000,1
37527,0.000000,1
37528,0.000000,1
37529,0.000000,1
37530,0.000000,1
37531,0.000000,1
37532,0.000000,1
37533,0.000000,1
37534,0.000000,1
37535,0.000000,1
37536,0.000000,1
37537,0.000000,1
37538,0.000000,1
37539,0.000000,1
37540,0.000000,1
37541,0.000000,1
37542,0.000000,1
37543,0.000000,1
37544,0.000000,1
37545,0.000000,1
37546,0.000000,1
37547,0.000000,1
37548,0.000000,1
37549,0.000000,1
37550,0.000000,1
37551,0.000000,1
37552,0.000000,1
37553,0.000000,1
37554,0.000000,1
37555,0.000000,1
37556,0.000000,1
37557,0.000000,1
37558,0.000000,1
37559,0.000000,1
37560,0.000000,1
37561,0.000000,1
37562,0.000000,1
37563,0.000000,1
37564,0.000000,1
37565,0.000000,1
37566,0.000000,1
37567,0.000000,1
37568,0.000000,1
37569,0.000000,1
37570,0.000000,1
37571,0.000000,1
37572,0.000000,1
37573,0.000000,1
37574,0.000000,1
37575,0.000000,1
37576,0.000000,1
37577,0.000000,1
37578,0.000000,1
37579,0.000000,1
37580,0.000000,1
37581,0.000000,1
37582,0.000000,1
37583,0.000000,1
37584,0.000000,1
37585,0.000000,1
37586,0.000000,1
37587,0.000000,1
37588,0.000000,1
37589,0.000000,1
37590,0.000000,1
37591,0.000000,1
37592,0.000000,1
37593,0.000000,1
37594,0.000000,1
37595,0.000000,1
37596,0.000000,1
37597,0.000000,1
37598,0.000000,1
37599,0.000000,1
37600,0.000000,1
37601,0.000000,1
37602,0.000000,1
37603,0.000000,1
37604,0.000000,1
37605,0.000000,1
37606,0.000000,1
37607,0.000000,1
37608,0.000000,1
37609,0.000000,1
37610,0.000000,1
37611,0.000000,1
37612,0.000000,1
37613,0.000000,1
37614,0.000000,1
37615,0.000000,1
37616,0.000000,1
37617,0.000000,1
37618,0.000000,1
37619,0.000000,1
37620,0.000000,1
37621,0.000000,1
37622,0.000000,1
37623,0.000000,1
37624,0.000000,1
37625,0.000000,1
37626,0.000000,1
37627,0.000000,1
37628,0.000000,1
37629,0.000000,1
37630,0.000000,1
37631,0.000000,1
37632,0.000000,1
37633,0.000000,1
37634,0.000000,1
37635,0.000000,1
37636,0.000000,1
37637,0.000000,1
37638,0.000000,1
37639,0.000000,1
37640,0.000000,1
37641,0.000000,1
37642,0.000000,1
37643,0.000000,1
37644,0.000000,1
37645,0.000000,1
37646,0.000000,1
37647,0.000000,1
37648,0.000000,1
37649,0.000000,1
37650,0.000000,1
37651,0.000000,1
37652,0.000000,1
37653,0.000000,1
37654,0.000000,1
37655,0.000000,1
37656,0.000000,1
37657,0.000000,1
37658,0.000000,1
37659,0.000000,1
37660,0.000000,1
37661,0.000000,1
37662,0.000000,1
37663,0.000000,1
37664,0.000000,1
37665,0.000000,1
37666,0.000000,1
37667,0.000000,1
37668,0.000000,1
37669,0.000000,1
37670,0.000000,1
37671,0.000000,1
37672,0.000000,1
37673,0.000000,1
37674,0.000000,1
37675,0.000000,1
37676,0.000000,1
37677,0.000000,1
37678,0.000000,1
37679,0.000000,1
37680,0.000000,1
37681,0.000000,1
37682,0.000000,1
37683,0.000000,1
37684,0.000000,1
37685,0.000000,1
37686,0.000000,1
37687,0.000000,1
37688,0.000000,1
37689,0.000000,1
37690,0.000000,1
37691,0.000000,1
37692,0.000000,1
37693,0.000000,1
37694,0.000000,1
37695,0.000000,1
37696,0.000000,1
37697,0.000000,1
37698,0.000000,1
37699,0.000000,1
37700,0.000000,1
37701,0.000000,1
37702,0.000000,1
37703,0.000000,1
37704,0.000000,1
37705,0.000000,1
37706,0.000000,1
37707,0.000000,1
37708,0.000000,1
37709,0.000000,1
37710,0.000000,1
37711,0.000000,1
37712,0.000000,1
37713,0.000000,1
37714,0.000000,1
37715,0.000000,1
37716,0.000000,1
37717,0.000000,1
37718,0.000000,1
37719,0.000000,1
37720,0.000000,1
37721,0.000000,1
37722,0.000000,1
37723,0.000000,1
37724,0.000000,1
37725,0.000000,1
37726,0.000000,1
37727,0.000000,1
37728,0.000000,1
37729,0.000000,1
37730,0.000000,1
37731,0.000000,1
37732,0.000000,1
37733,0.000000,1
37734,0.000000,1
37735,0.000000,1
37736,0.000000,1
37737,0.000000,1
37738,0.000000,1
37739,0.000000,1
37740,0.000000,1
37741,0.000000,1
37742,0.000000,1
37743,0.000000,1
37744,0.000000,1
37745,0.000000,1
37746,0.000000,1
37747,0.000000,1
37748,0.000000,1
37749,0.000000,1
37750,0.000000,1
37751,0.000000,1
37752,0.000000,1
37753,0.000000,1
37754,0.000000,1
37755,0.000000,1
37756,0.000000,1
37757,0.000000,1
37758,0.000000,1
37759,0.000000,1
37760,0.000000,1
37761,0.000000,1
37762,0.000000,1
37763,0.000000,1
37764,0.000000,1
37765,0.000000,1
37766,0.000000,1
37767,0.000000,1
37768,0.000000,1
37769,0.000000,1
37770,0.000000,1
37771,0.000000,1
37772,0.000000,1
37773,0.000000,1
37774,0.000000,1
37775,0.000000,1
37776,0.000000,1
37777,0.000000,1
37778,0.000000,1
37779,0.000000,1
37780,0.000000,1
37781,0.000000,1
37782,0.000000,1
37783,0.000000,1
37784,0.000000,1
37785,0.000000,1
37786,0.000000,1
37787,0.000000,1
37788,0.000000,1
37789,0.000000,1
37790,0.000000,1
37791,0.000000,1
37792,0.000000,1
37793,0.000000,1
37794,0.000000,1
37795,0.000000,1
37796,0.000000,1
37797,0.000000,1
37798,0.000000,1
37799,0.000000,1
37800,0.000000,1
37801,0.000000,1
37802,0.000000,1
37803,0.000000,1
37804,0.000000,1
37805,0.000000,1
37806,0.000000,1
37807,0.000000,1
37808,0.000000,1
37809,0.000000,1
37810,0.000000,1
37811,0.000000,1
37812,0.000000,1
37813,0.000000,1
37814,0.000000,1
37815,0.000000,1
37816,0.000000,1
37817,0.000000,1
37818,0.000000,1
37819,0.000000,1
37820,0.000000,1
37821,0.000000,1
37822,0.000000,1
37823,0.000000,1
37824,0.000000,1
37825,0.000000,1
37826,0.000000,1
37827,0.000000,1
37828,0.000000,1
37829,0.000000,1
37830,0.000000,1
37831,0.000000,1
37832,0.000000,1
37833,0.000000,1
37834,0.000000,1
37835,0.000000,1
37836,0.000000,1
37837,0.000000,1
37838,0.000000,1
37839,0.000000,1
37840,0.000000,1
37841,0.000000,1
37842,0.000000,1
37843,0.000000,1
37844,0.000000,1
37845,0.000000,1
37846,0.000000,1
37847,0.000000,1
37848,0.000000,1
37849,0.000000,1
37850,0.000000,1
37851,0.000000,1
37852,0.000000,1
37853,0.000000,1
37854,0.000000,1
37855,0.000000,1
37856,0.000000,1
37857,0.000000,1
37858,0.000000,1
37859,0.000000,1
37860,0.000000,1
37861,0.000000,1
37862,0.000000,1
37863,0.000000,1
37864,0.000000,1
37865,0.000000,1
37866,0.000000,1
37867,0.000000,1
37868,0.000000,1
37869,0.000000,1
37870,0.000000,1
37871,0.000000,1
37872,0.000000,1
37873,0.000000,1
37874,0.000000,1
37875,0.000000,1
37876,0.000000,1
37877,0.000000,1
37878,0.000000,1
37879,0.000000,1
37880,0.000000,1
37881,0.000000,1
37882,0.000000,1
37883,0.000000,1
37884,0.000000,1
37885,0.000000,1
37886,0.000000,1
37887,0.000000,1
37888,0.000000,1
37889,0.000000,1
37890,0.000000,1
37891,0.000000,1
37892,0.000000,1
37893,0.000000,1
37894,0.000000,1
37895,0.000000,1
37896,0.000000,1
37897,0.000000,1
37898,0.000000,1
37899,0.000000,1
37900,0.000000,1
37901,0.000000,1
37902,0.000000,1
37903,0.000000,1
37904,0.000000,1
37905,0.000000,1
37906,0.000000,1
37907,0.000000,1
37908,0.000000,1
37909,0.000000,1
37910,0.000000,1
37911,0.000000,1
37912,0.000000,1
37913,0.000000,1
37914,0.000000,1
37915,0.000000,1
37916,0.000000,1
37917,0.000000,1
37918,0.000000,1
37919,0.000000,1
37920,0.000000,1
37921,0.000000,1
37922,0.000000,1
37923,0.000000,1
37924,0.000000,1
37925,0.000000,1
37926,0.000000,1
37927,0.000000,1
37928,0.000000,1
37929,0.000000,1
37930,0.000000,1
37931,0.000000,1
37932,0.000000,1
37933,0.000000,1
37934,0.000000,1
37935,0.000000,1
37936,0.000000,1
37937,0.000000,1
37938,0.000000,1
37939,0.000000,1
37940,0.000000,1
37941,0.000000,1
37942,0.000000,1
37943,0.000000,1
37944,0.000000,1
37945,0.000000,1
37946,0.000000,1
37947,0.000000,1
37948,0.000000,1
37949,0.000000,1
37950,0.000000,1
37951,0.000000,1
37952,0.000000,1
37953,0.000000,1
37954,0.000000,1
37955,0.000000,1
37956,0.000000,1
37957,0.000000,1
37958,0.000000,1
37959,0.000000,1
37960,0.000000,1
37961,0.000000,1
37962,0.000000,1
37963,0.000000,1
37964,0.000000,1
37965,0.000000,1
37966,0.000000,1
37967,0.000000,1
37968,0.000000,1
37969,0.000000,1
37970,0.000000,1
37971,0.000000,1
37972,0.000000,1
37973,0.000000,1
37974,0.000000,1
37975,0.000000,1
37976,0.000000,1
37977,0.000000,1
37978,0.000000,1
37979,0.000000,1
37980,0.000000,1
37981,0.000000,1
37982,0.000000,1
37983,0.000000,1
37984,0.000000,1
37985,0.000000,1
37986,0.000000,1
37987,0.000000,1
37988,0.000000,1
37989,0.000000,1
37990,0.000000,1
37991,0.000000,1
37992,0.000000,1
37993,0.000000,1
37994,0.000000,1
37995,0.000000,1
37996,0.000000,1
37997,0.000000,1
37998,0.000000,1
37999,0.000000,1
38000,0.000000,1
38001,0.000000,1
38002,0.000000,1
38003,0.000000,1
38004,0.000000,1
38005,0.000000,1
38006,0.000000,1
38007,0.000000,1
38008,0.000000,1
38009,0.000000,1
38010,0.000000,1
38011,0.000000,1
38012,0.000000,1
38013,0.000000,1
38014,0.000000,1
38015,0.000000,1
38016,0.000000,1
38017,0.000000,1
38018,0.000000,1
38019,0.000000,1
38020,0.000000,1
38021,0.000000,1
38022,0.000000,1
38023,0.000000,1
38024,0.000000,1
38025,0.000000,1
38026,0.000000,1
38027,0.000000,1
38028,0.000000,1
38029,0.000000,1
38030,0.000000,1
38031,0.000000,1
38032,0.000000,1
38033,0.000000,1
38034,0.000000,1
38035,0.000000,1
38036,0.000000,1
38037,0.000000,1
38038,0.000000,1
38039,0.000000,1
38040,0.000000,1
38041,0.000000,1
38042,0.000000,1
38043,0.000000,1
38044,0.000000,1
38045,0.000000,1
38046,0.000000,1
38047,0.000000,1
38048,0.000000,1
38049,0.000000,1
38050,0.000000,1
38051,0.000000,1
38052,0.000000,1
38053,0.000000,1
38054,0.000000,1
38055,0.000000,1
38056,0.000000,1
38057,0.000000,1
38058,0.000000,1
38059,0.000000,1
38060,0.000000,1
38061,0.000000,1
38062,0.000000,1
38063,0.000000,1
38064,0.000000,1
38065,0.000000,1
38066,0.000000,1
38067,0.000000,1
38068,0.000000,1
38069,0.000000,1
38070,0.000000,1
38071,0.000000,1
38072,0.000000,1
38073,0.000000,1
38074,0.000000,1
38075,0.000000,1
38076,0.000000,1
38077,0.000000,1
38078,0.000000,1
38079,0.000000,1
38080,0.000000,1
38081,0.000000,1
38082,0.000000,1
38083,0.000000,1
38084,0.000000,1
38085,0.000000,1
38086,0.000000,1
38087,0.000000,1
38088,0.000000,1
38089,0.000000,1
38090,0.000000,1
38091,0.000000,1
38092,0.000000,1
38093,0.000000,1
38094,0.000000,1
38095,0.000000,1
38096,0.000000,1
38097,0.000000,1
38098,0.000000,1
38099,0.000000,1
38100,0.000000,1
38101,0.000000,1
38102,0.000000,1
38103,0.000000,1
38104,0.000000,1
38105,0.000000,1
38106,0.000000,1
38107,0.000000,1
38108,0.000000,1
38109,0.000000,1
38110,0.000000,1
38111,0.000000,1
38112,0.000000,1
38113,0.000000,1
38114,0.000000,1
38115,0.000000,1
38116,0.000000,1
38117,0.000000,1
38118,0.000000,1
38119,0.000000,1
38120,0.000000,1
38121,0.000000,1
38122,0.000000,1
38123,0.000000,1
38124,0.000000,1
38125,0.000000,1
38126,0.000000,1
38127,0.000000,1
38128,0.000000,1
38129,0.000000,1
38130,0.000000,1
38131,0.000000,1
38132,0.000000,1
38133,0.000000,1
38134,0.000000,1
38135,0.000000,1
38136,0.000000,1
38137,0.000000,1
38138,0.000000,1
38139,0.000000,1
38140,0.000000,1
38141,0.000000,1
38142,0.000000,1
38143,0.000000,1
38144,0.000000,1
38145,0.000000,1
38146,0.000000,1
38147,0.000000,1
38148,0.000000,1
38149,0.000000,1
38150,0.000000,1
38151,0.000000,1
38152,0.000000,1
38153,0.000000,1
38154,0.000000,1
38155,0.000000,1
38156,0.000000,1
38157,0.000000,1
38158,0.000000,1
38159,0.000000,1
38160,0.000000,1
38161,0.000000,1
38162,0.000000,1
38163,0.000000,1
38164,0.000000,1
38165,0.000000,1
38166,0.000000,1
38167,0.000000,1
38168,0.000000,1
38169,0.000000,1
38170,0.000000,1
38171,0.000000,1
38172,0.000000,1
38173,0.000000,1
38174,0.000000,1
38175,0.000000,1
38176,0.000000,1
38177,0.000000,1
38178,0.000000,1
38179,0.000000,1
38180,0.000000,1
38181,0.000000,1
38182,0.000000,1
38183,0.000000,1
38184,0.000000,1
38185,0.000000,1
38186,0.000000,1
38187,0.000000,1
38188,0.000000,1
38189,0.000000,1
38190,0.000000,1
38191,0.000000,1
38192,0.000000,1
38193,0.000000,1
38194,0.000000,1
38195,0.000000,1
38196,0.000000,1
38197,0.000000,1
38198,0.000000,1
38199,0.000000,1
38200,0.000000,1
38201,0.000000,1
38202,0.000000,1
38203,0.000000,1
38204,0.000000,1
38205,0.000000,1
38206,0.000000,1
38207,0.000000,1
38208,0.000000,1
38209,0.000000,1
38210,0.000000,1
38211,0.000000,1
38212,0.000000,1
38213,0.000000,1
38214,0.000000,1
38215,0.000000,1
38216,0.000000,1
38217,0.000000,1
38218,0.000000,1
38219,0.000000,1
38220,0.000000,1
38221,0.000000,1
38222,0.000000,1
38223,0.000000,1
38224,0.000000,1
38225,0.000000,1
38226,0.000000,1
38227,0.000000,1
38228,0.000000,1
38229,0.000000,1
38230,0.000000,1
38231,0.000000,1
38232,0.000000,1
38233,0.000000,1
38234,0.000000,1
38235,0.000000,1
38236,0.000000,1
38237,0.000000,1
38238,0.000000,1
38239,0.000000,1
38240,0.000000,1
38241,0.000000,1
38242,0.000000,1
38243,0.000000,1
38244,0.000000,1
38245,0.000000,1
38246,0.000000,1
38247,0.000000,1
38248,0.000000,1
38249,0.000000,1
38250,0.000000,1
38251,0.000000,1
38252,0.000000,1
38253,0.000000,1
38254,0.000000,1
38255,0.000000,1
38256,0.000000,1
38257,0.000000,1
38258,0.000000,1
38259,0.000000,1
38260,0.000000,1
38261,0.000000,1
38262,0.000000,1
38263,0.000000,1
38264,0.000000,1
38265,0.000000,1
38266,0.000000,1
38267,0.000000,1
38268,0.000000,1
38269,0.000000,1
38270,0.000000,1
38271,0.000000,1
38272,0.000000,1
38273,0.000000,1
38274,0.000000,1
38275,0.000000,1
38276,0.000000,1
38277,0.000000,1
38278,0.000000,1
38279,0.000000,1
38280,0.000000,1
38281,0.000000,1
38282,0.000000,1
38283,0.000000,1
38284,0.000000,1
38285,0.000000,1
38286,0.000000,1
38287,0.000000,1
38288,0.000000,1
38289,0.000000,1
38290,0.000000,1
38291,0.000000,1
38292,0.000000,1
38293,0.000000,1
38294,0.000000,1
38295,0.000000,1
38296,0.000000,1
38297,0.000000,1
38298,0.000000,1
38299,0.000000,1
38300,0.000000,1
38301,0.000000,1
38302,0.000000,1
38303,0.000000,1
38304,0.000000,1
38305,0.000000,1
38306,0.000000,1
38307,0.000000,1
38308,0.000000,1
38309,0.000000,1
38310,0.000000,1
38311,0.000000,1
38312,0.000000,1
38313,0.000000,1
38314,0.000000,1
38315,0.000000,1
38316,0.000000,1
38317,0.000000,1
38318,0.000000,1
38319,0.000000,1
38320,0.000000,1
38321,0.000000,1
38322,0.000000,1
38323,0.000000,1
38324,0.000000,1
38325,0.000000,1
38326,0.000000,1
38327,0.000000,1
38328,0.000000,1
38329,0.000000,1
38330,0.000000,1
38331,0.000000,1
38332,0.000000,1
38333,0.000000,1
38334,0.000000,1
38335,0.000000,1
38336,0.000000,1
38337,0.000000,1
38338,0.000000,1
38339,0.000000,1
38340,0.000000,1
38341,0.000000,1
38342,0.000000,1
38343,0.000000,1
38344,0.000000,1
38345,0.000000,1
38346,0.000000,1
38347,0.000000,1
38348,0.000000,1
38349,0.000000,1
38350,0.000000,1
38351,0.000000,1
38352,0.000000,1
38353,0.000000,1
38354,0.000000,1
38355,0.000000,1
38356,0.000000,1
38357,0.000000,1
38358,0.000000,1
38359,0.000000,1
38360,0.000000,1
38361,0.000000,1
38362,0.000000,1
38363,0.000000,1
38364,0.000000,1
38365,0.000000,1
38366,0.000000,1
38367,0.000000,1
38368,0.000000,1
38369,0.000000,1
38370,0.000000,1
38371,0.000000,1
38372,0.000000,1
38373,0.000000,1
38374,0.000000,1
38375,0.000000,1
38376,0.000000,1
38377,0.000000,1
38378,0.000000,1
38379,0.000000,1
38380,0.000000,1
38381,0.000000,1
38382,0.000000,1
38383,0.000000,1
38384,0.000000,1
38385,0.000000,1
38386,0.000000,1
38387,0.000000,1
38388,0.000000,1
38389,0.000000,1
38390,0.000000,1
38391,0.000000,1
38392,0.000000,1
38393,0.000000,1
38394,0.000000,1
38395,0.000000,1
38396,0.000000,1
38397,0.000000,1
38398,0.000000,1
38399,0.000000,1
38400,0.000000,1
38401,0.000000,1
38402,0.000000,1
38403,0.000000,1
38404,0.000000,1
